# //  Questa Sim-64
# //  Version 2023.4 linux_x86_64 Oct  9 2023
# //
# //  Copyright 1991-2023 Mentor Graphics Corporation
# //  All Rights Reserved.
# //
# //  QuestaSim and its associated documentation contain trade
# //  secrets and commercial or financial information that are the property of
# //  Mentor Graphics Corporation and are privileged, confidential,
# //  and exempt from disclosure under the Freedom of Information Act,
# //  5 U.S.C. Section 552. Furthermore, this information
# //  is prohibited from disclosure under the Trade Secrets Act,
# //  18 U.S.C. Section 1905.
# //
do init.tcl
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:252:56: warning: format ‘%p’ expects argument of type ‘void*’, but argument 2 has type ‘uint32_t’ {aka ‘unsigned int’} [-Wformat=]
#   252 |         printf("[ELF] WARNING: The section starting @ %p contains 0x%lx zero bytes which will NOT be preloaded!\n",
#       |                                                       ~^
#       |                                                        |
#       |                                                        void*
#       |                                                       %d
#   253 |                ph[i].p_paddr, (ph[i].p_memsz - ph[i].p_filesz));
#       |                ~~~~~~~~~~~~~                            
#       |                      |
#       |                      uint32_t {aka unsigned int}
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:252:71: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 3 has type ‘uint32_t’ {aka ‘unsigned int’} [-Wformat=]
#   252 |         printf("[ELF] WARNING: The section starting @ %p contains 0x%lx zero bytes which will NOT be preloaded!\n",
#       |                                                                     ~~^
#       |                                                                       |
#       |                                                                       long unsigned int
#       |                                                                     %x
#   253 |                ph[i].p_paddr, (ph[i].p_memsz - ph[i].p_filesz));
#       |                               ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~         
#       |                                              |
#       |                                              uint32_t {aka unsigned int}
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:265:108: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 2 has type ‘int’ [-Wformat=]
#   265 |     printf("[ELF] ERROR: Malformed ELF file. The index of the section header strings is out of bounds (0x%lx vs max 0x%lx)",
#       |                                                                                                          ~~^
#       |                                                                                                            |
#       |                                                                                                            long unsigned int
#       |                                                                                                          %x
#   266 |            eh->e_shstrndx, eh->e_shnum);
#       |            ~~~~~~~~~~~~~~                                                                                   
#       |                |
#       |                int
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:265:121: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 3 has type ‘int’ [-Wformat=]
#   265 |     printf("[ELF] ERROR: Malformed ELF file. The index of the section header strings is out of bounds (0x%lx vs max 0x%lx)",
#       |                                                                                                                       ~~^
#       |                                                                                                                         |
#       |                                                                                                                         long unsigned int
#       |                                                                                                                       %x
#   266 |            eh->e_shstrndx, eh->e_shnum);
#       |                            ~~~~~~~~~~~                                                                                   
#       |                                |
#       |                                int
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:271:103: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 3 has type ‘uint32_t’ {aka ‘unsigned int’} [-Wformat=]
#   271 |     printf("[ELF] ERROR: Filesize is smaller than advertised size of section name table (0x%lx vs 0x%lx)\n",
#       |                                                                                                     ~~^
#       |                                                                                                       |
#       |                                                                                                       long unsigned int
#       |                                                                                                     %x
#   272 |            size, sh[eh->e_shstrndx].sh_offset + sh[eh->e_shstrndx].sh_size);
#       |                  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~                             
#       |                                               |
#       |                                               uint32_t {aka unsigned int}
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:287:60: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 2 has type ‘uint32_t’ {aka ‘unsigned int’} [-Wformat=]
#   287 |       printf("[ELF] INFO: Found string table at offset 0x%lx\n", sh[i].sh_offset);
#       |                                                          ~~^     ~~~~~~~~~~~~~~~
#       |                                                            |           |
#       |                                                            |           uint32_t {aka unsigned int}
#       |                                                            long unsigned int
#       |                                                          %x
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:294:60: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 2 has type ‘uint32_t’ {aka ‘unsigned int’} [-Wformat=]
#   294 |       printf("[ELF] INFO: Found symbol table at offset 0x%lx\n", sh[i].sh_offset);
#       |                                                          ~~^     ~~~~~~~~~~~~~~~
#       |                                                            |           |
#       |                                                            |           uint32_t {aka unsigned int}
#       |                                                            long unsigned int
#       |                                                          %x
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp: In instantiation of ‘void load_elf(char*, size_t) [with E = Elf64_Ehdr; P = Elf64_Phdr; Sh = Elf64_Shdr; Sy = Elf64_Sym; size_t = long unsigned int]’:
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:351:60:   required from here
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:238:38: warning: format ‘%p’ expects argument of type ‘void*’, but argument 2 has type ‘uint64_t’ {aka ‘long unsigned int’} [-Wformat=]
#   238 |   printf("[ELF] INFO: Entrypoint at %p\n", entry);
#       |                                     ~^     ~~~~~
#       |                                      |     |
#       |                                      void* uint64_t {aka long unsigned int}
#       |                                     %ld
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:252:56: warning: format ‘%p’ expects argument of type ‘void*’, but argument 2 has type ‘uint64_t’ {aka ‘long unsigned int’} [-Wformat=]
#   252 |         printf("[ELF] WARNING: The section starting @ %p contains 0x%lx zero bytes which will NOT be preloaded!\n",
#       |                                                       ~^
#       |                                                        |
#       |                                                        void*
#       |                                                       %ld
#   253 |                ph[i].p_paddr, (ph[i].p_memsz - ph[i].p_filesz));
#       |                ~~~~~~~~~~~~~                            
#       |                      |
#       |                      uint64_t {aka long unsigned int}
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:265:108: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 2 has type ‘int’ [-Wformat=]
#   265 |     printf("[ELF] ERROR: Malformed ELF file. The index of the section header strings is out of bounds (0x%lx vs max 0x%lx)",
#       |                                                                                                          ~~^
#       |                                                                                                            |
#       |                                                                                                            long unsigned int
#       |                                                                                                          %x
#   266 |            eh->e_shstrndx, eh->e_shnum);
#       |            ~~~~~~~~~~~~~~                                                                                   
#       |                |
#       |                int
# /mnt/chair-nas/volume/space/chchen/NMC/cheshire/target/sim/src/elfloader.cpp:265:121: warning: format ‘%lx’ expects argument of type ‘long unsigned int’, but argument 3 has type ‘int’ [-Wformat=]
#   265 |     printf("[ELF] ERROR: Malformed ELF file. The index of the section header strings is out of bounds (0x%lx vs max 0x%lx)",
#       |                                                                                                                       ~~^
#       |                                                                                                                         |
#       |                                                                                                                         long unsigned int
#       |                                                                                                                       %x
#   266 |            eh->e_shstrndx, eh->e_shnum);
#       |                            ~~~~~~~~~~~                                                                                   
#       |                                |
#       |                                int
# 
# End time: 12:42:42 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# ** Warning: (vsim-3201) Problem loading Tcl init file: ./init.tcl.
# vsim -c tb_cheshire_soc -t 1ps -vopt -voptargs="-O5 +acc=p+tb_cheshire_soc. +noacc=p+cheshire_soc. +acc=r+stream_xbar -permissive" "+BOOTMODE=0" "+PRELMODE=1" "+BINARY=../../../sw/tests/helloworld.spm.elf" -suppress 3009 -suppress 8386 -error 7 -cpppath /usr/bin/g++ 
# Start time: 12:42:42 on Mar 25,2026
# ** Note: (vsim-3812) Design is being optimized...
# ** Warning: (vopt-10587) Some optimizations are turned off because the +acc switch is in effect. This will cause your simulation to run slowly. Please use -access/-debug to maintain needed visibility.
# ** Warning: /mnt/chair-nas/volume/space/chchen/NMC/cheshire/hw/cheshire_idma_wrap.sv(136): (vopt-2685) [TFMPC] - Too few port connections for 'i_axi_translate'.  Expected 8, found 7.
# ** Warning: /mnt/chair-nas/volume/space/chchen/NMC/cheshire/hw/cheshire_idma_wrap.sv(136): (vopt-2718) [TFMPC] - Missing connection for port 'reg_id_o'.
# ** Note: (vsim-12126) Error and warning message counts have been restored: Errors=0, Warnings=4.
# Loading sv_std.std
# Loading work.tb_cheshire_soc(fast)
# Loading work.axi_pkg(fast)
# Loading work.config_pkg(fast)
# Loading work.cva6_config_pkg(fast)
# Loading work.rv_plic_reg_pkg(fast)
# Loading work.spinal_usb_ohci_pkg(fast)
# Loading work.clint_reg_pkg(fast)
# Loading work.serial_link_single_channel_reg_pkg(fast)
# Loading work.spi_host_reg_pkg(fast)
# Loading work.cheshire_pkg(fast)
# Loading work.tb_cheshire_pkg(fast)
# Loading work.fixture_cheshire_soc(fast)
# Loading work.axi_vga_reg_pkg(fast)
# Loading work.serial_link_pkg(fast)
# Loading work.idma_reg64_2d_reg_pkg(fast)
# Loading work.idma_pkg(fast)
# Loading work.gpio_reg_pkg(fast)
# Loading work.prim_util_pkg(fast)
# Loading work.spi_host_cmd_pkg(fast)
# Loading work.i2c_pkg(fast)
# Loading work.i2c_reg_pkg(fast)
# Loading work.obi_uart_pkg(fast)
# Loading work.cf_math_pkg(fast)
# Loading work.obi_pkg(fast)
# Loading work.apb_pkg(fast)
# Loading work.cdc_reset_ctrlr_pkg(fast)
# Loading work.bus_err_unit_reg_pkg(fast)
# Loading work.axi_llc_reg_pkg(fast)
# Loading work.cb_filter_pkg(fast)
# Loading work.axi_llc_pkg(fast)
# Loading work.cheshire_reg_pkg(fast)
# Loading work.build_config_pkg(fast)
# Loading work.riscv(fast)
# Loading work.ariane_pkg(fast)
# Loading work.dm(fast)
# Loading work.cheshire_soc(fast)
# Loading work.spill_register(fast)
# Loading work.spill_register(fast__2)
# Loading work.spill_register(fast__3)
# Loading work.spill_register(fast__4)
# Loading work.spill_register(fast__5)
# Loading work.rr_arb_tree(fast)
# Loading work.axi_id_prepend(fast)
# Loading work.rr_arb_tree(fast__1)
# Loading work.rr_arb_tree(fast__2)
# Loading work.spill_register(fast__10)
# Loading work.spill_register(fast__11)
# Loading work.spill_register(fast__12)
# Loading work.spill_register(fast__13)
# Loading work.spill_register(fast__14)
# Loading work.rr_arb_tree(fast__3)
# Loading work.spill_register(fast__6)
# Loading work.spill_register(fast__16)
# Loading work.spill_register(fast__7)
# Loading work.spill_register(fast__8)
# Loading work.spill_register(fast__9)
# Loading work.rr_arb_tree(fast__4)
# Loading work.spill_register(fast__19)
# Loading work.spill_register(fast__20)
# Loading work.spill_register(fast__21)
# Loading work.spill_register(fast__22)
# Loading work.spill_register(fast__23)
# Loading work.rr_arb_tree(fast__5)
# Loading work.spill_register(fast__25)
# Loading work.spill_register(fast__27)
# Loading work.spill_register(fast__28)
# Loading work.spill_register(fast__29)
# Loading work.spill_register(fast__30)
# Loading work.rr_arb_tree(fast__6)
# Loading work.addr_decode(fast__3)
# Loading work.rr_arb_tree(fast__7)
# Loading work.onehot_to_bin(fast)
# Loading work.rr_arb_tree(fast__8)
# Loading work.stream_xbar(fast)
# Loading work.stream_xbar(fast__1)
# Loading work.tc_sram(fast__1)
# Loading work.axi_id_prepend(fast__1)
# Loading work.rr_arb_tree(fast__11)
# Loading work.rr_arb_tree(fast__12)
# Loading work.instr_tracer_pkg(fast)
# Loading work.instr_tracer_sv_unit(fast)
# Loading work.std_cache_pkg(fast)
# Loading work.fpnew_pkg(fast)
# Loading work.wt_cache_pkg(fast)
# Loading work.cva6(fast)
# Loading work.scoreboard(fast)
# Loading work.defs_div_sqrt_mvp(fast)
# Loading work.norm_div_sqrt_mvp_sv_unit(fast)
# Loading work.control_mvp_sv_unit(fast)
# Loading work.nrbd_nrsc_mvp_sv_unit(fast)
# Loading work.preprocess_mvp_sv_unit(fast)
# Loading work.div_sqrt_top_mvp_sv_unit(fast)
# Loading work.fpnew_top(fast)
# Loading work.rr_arb_tree(fast__13)
# Loading work.rr_arb_tree(fast__14)
# Loading work.rr_arb_tree(fast__15)
# Loading work.rr_arb_tree(fast__16)
# Loading work.rr_arb_tree(fast__17)
# Loading work.rr_arb_tree(fast__18)
# Loading work.stream_arbiter(fast__3)
# Loading work.rr_arb_tree(fast__19)
# Loading work.stream_arbiter(fast__4)
# Loading work.rr_arb_tree(fast__20)
# Loading work.stream_mux(fast__1)
# Loading work.stream_demux(fast__2)
# Loading work.spill_register(fast__40)
# Loading work.spill_register(fast__42)
# Loading work.spill_register(fast__43)
# Loading work.spill_register(fast__44)
# Loading work.spill_register(fast__45)
# Loading work.rr_arb_tree(fast__21)
# Loading work.axi_id_prepend(fast__2)
# Loading work.rr_arb_tree(fast__22)
# Loading work.rr_arb_tree(fast__23)
# Loading work.spill_register(fast__50)
# Loading work.spill_register(fast__51)
# Loading work.spill_register(fast__52)
# Loading work.spill_register(fast__53)
# Loading work.spill_register(fast__54)
# Loading work.rr_arb_tree(fast__24)
# Loading work.rr_arb_tree(fast__25)
# Loading work.rr_arb_tree(fast__26)
# Loading work.rr_arb_tree(fast__27)
# Loading work.idma_backend_rw_axi(fast)
# Loading work.idma_legalizer_page_splitter(fast)
# Loading work.axi_burst_splitter_gran_ax_chan(fast)
# Loading work.id_queue(fast__9)
# Loading work.id_queue(fast__10)
# Loading work.stream_fifo(fast__18)
# Loading work.stream_join(fast)
# Loading work.rr_arb_tree(fast__28)
# Loading work.rr_arb_tree(fast__29)
# Loading work.rr_arb_tree(fast__30)
# Loading work.spill_register(fast__59)
# Loading work.spill_register(fast__61)
# Loading work.spill_register(fast__62)
# Loading work.spill_register(fast__63)
# Loading work.spill_register(fast__64)
# Loading work.vip_cheshire_soc_tristate(fast)
# Loading work.AXI_BUS_DV(fast)
# Loading work.AXI_LITE_DV(fast)
# Loading work.rand_id_queue_pkg(fast)
# Loading work.axi_test(fast)
# Loading work.JTAG_DV(fast)
# Loading work.jtag_test(fast)
# Loading work.vip_cheshire_soc(fast)
# Loading work.axi_sim_mem(fast)
# Loading work.clk_rst_gen(fast)
# Loading work.clk_rst_gen(fast__1)
# Loading work.clk_rst_gen(fast__2)
# Loading work.JTAG_DV(fast__2)
# Loading work.M24FC1025(fast)
# Loading work.M24FC1025(fast__1)
# Loading work.s25fs512s(fast)
# Loading work.BUFFER(fast)
# Loading work.AXI_BUS_DV(fast__2)
# Loading work.AXI_BUS(fast__3)
# Loading work.AXI_BUS(fast__4)
# Loading work.AXI_BUS(fast__6)
# Loading work.axi_mux_intf(fast)
# Loading work.axi_mux(fast__3)
# Loading work.axi_id_prepend(fast__3)
# Loading work.rr_arb_tree(fast__31)
# Loading work.lzc(fast__13)
# Loading work.fifo_v3(fast__60)
# Loading work.spill_register(fast__65)
# Loading work.spill_register_flushable(fast__66)
# Loading work.spill_register(fast__66)
# Loading work.spill_register_flushable(fast__67)
# Loading work.spill_register(fast__67)
# Loading work.spill_register_flushable(fast__68)
# Loading work.rr_arb_tree(fast__32)
# Loading work.spill_register(fast__68)
# Loading work.spill_register_flushable(fast__69)
# Loading work.spill_register(fast__69)
# Loading work.spill_register_flushable(fast__70)
# Loading work.axi_id_serialize_intf(fast)
# Loading work.axi_id_serialize(fast__1)
# Loading work.axi_demux(fast__4)
# Loading work.spill_register(fast__70)
# Loading work.spill_register_flushable(fast__71)
# Loading work.spill_register(fast__71)
# Loading work.spill_register_flushable(fast__72)
# Loading work.spill_register(fast__72)
# Loading work.spill_register_flushable(fast__73)
# Loading work.spill_register(fast__73)
# Loading work.spill_register_flushable(fast__74)
# Loading work.spill_register(fast__74)
# Loading work.spill_register_flushable(fast__75)
# Loading work.spill_register(fast__75)
# Loading work.spill_register_flushable(fast__76)
# Loading work.axi_demux_simple(fast__6)
# Loading work.axi_demux_id_counters(fast__5)
# Loading work.delta_counter(fast__10)
# Loading work.counter(fast__9)
# Loading work.rr_arb_tree(fast__33)
# Loading work.lzc(fast__14)
# Loading work.axi_serializer(fast__1)
# Loading work.fifo_v3(fast__61)
# Loading work.axi_mux(fast__4)
# Loading work.axi_id_prepend(fast__4)
# Loading work.rr_arb_tree(fast__34)
# Loading work.fifo_v3(fast__62)
# Loading work.spill_register(fast__76)
# Loading work.spill_register_flushable(fast__77)
# Loading work.spill_register(fast__77)
# Loading work.spill_register_flushable(fast__78)
# Loading work.rr_arb_tree(fast__35)
# Loading work.spill_register(fast__78)
# Loading work.spill_register_flushable(fast__79)
# Loading work.spill_register(fast__79)
# Loading work.spill_register_flushable(fast__80)
# Loading work.serial_link(fast__1)
# Loading work.serial_link_network(fast__1)
# Loading work.stream_fifo(fast__19)
# Loading work.fifo_v3(fast__63)
# Loading work.serial_link_data_link(fast__1)
# Loading work.stream_fifo(fast__20)
